distance,label
0.38089168071746826,positive
0.40350496768951416,positive
0.3837234377861023,positive
0.3707197308540344,positive
0.4039496183395386,positive
0.4556826949119568,positive
0.4101366400718689,positive
0.3955762982368469,positive
0.38924214243888855,positive
0.29050078988075256,positive
0.37197813391685486,positive
0.4361916482448578,positive
0.40283137559890747,positive
0.37711694836616516,positive
0.38357871770858765,positive
0.3930966258049011,positive
0.4057425856590271,positive
0.41337400674819946,positive
0.3857731819152832,positive
0.4262820780277252,positive
0.37601643800735474,positive
0.3912191689014435,positive
0.3634011447429657,positive
0.38955265283584595,positive
0.4187658727169037,positive
0.3773188889026642,positive
0.4033667743206024,positive
2.3022844791412354,positive
0.4198007881641388,positive
0.4030390977859497,positive
0.380405455827713,positive
0.33953961730003357,positive
0.37807002663612366,positive
0.3967910408973694,positive
0.42882511019706726,positive
0.40323588252067566,positive
0.404946893453598,positive
0.4004138708114624,positive
1.9800634384155273,positive
0.4013438820838928,positive
0.4257884919643402,positive
0.39952585101127625,positive
0.3947632312774658,positive
0.3785385191440582,positive
0.33173784613609314,positive
0.4143995940685272,positive
0.41320544481277466,positive
0.4030906558036804,positive
0.4135609269142151,positive
0.4111860394477844,positive
0.3977185785770416,positive
0.3945494294166565,positive
0.4000230133533478,positive
0.4078751802444458,positive
0.3658101558685303,positive
0.434265673160553,positive
0.4189368188381195,positive
0.3713296353816986,positive
0.3517710864543915,positive
0.35536277294158936,positive
0.3997221887111664,positive
0.38559573888778687,positive
0.40915217995643616,positive
0.4135722517967224,positive
0.38841310143470764,positive
0.3759746849536896,positive
0.3942175507545471,positive
0.4007267951965332,positive
0.35662129521369934,positive
0.41238895058631897,positive
0.4305334687232971,positive
0.39357244968414307,positive
0.43257251381874084,positive
0.390786737203598,positive
0.41379302740097046,positive
0.4094318747520447,positive
0.3899555504322052,positive
0.36507266759872437,positive
0.4174320697784424,positive
0.4127903878688812,positive
0.36753568053245544,positive
0.38370952010154724,positive
0.27917879819869995,positive
0.3808882534503937,positive
0.3873911201953888,positive
0.39969074726104736,positive
0.39141082763671875,positive
0.39724668860435486,positive
0.3690073490142822,positive
0.3890472650527954,positive
0.3820846378803253,positive
0.3954298198223114,positive
0.4032796621322632,positive
0.3491443395614624,positive
0.39312657713890076,positive
0.3345794081687927,positive
0.4171448051929474,positive
0.3947696089744568,positive
0.36773914098739624,positive
0.40684470534324646,positive
0.3956232964992523,positive
0.40351197123527527,positive
0.38854122161865234,positive
0.4340430200099945,positive
0.41244861483573914,positive
0.4108222723007202,positive
0.38616660237312317,positive
0.3890095055103302,positive
0.3679663836956024,positive
0.36759719252586365,positive
0.35451775789260864,positive
0.40584325790405273,positive
0.4250508248806,positive
0.3917328417301178,positive
0.4107193052768707,positive
0.470780611038208,positive
0.3854161202907562,positive
0.41639143228530884,positive
0.4114198088645935,positive
0.40613290667533875,positive
0.36791691184043884,positive
0.3551616072654724,positive
0.3992280960083008,positive
0.3788374066352844,positive
0.387605756521225,positive
0.37174803018569946,positive
0.44801127910614014,positive
0.36669301986694336,positive
0.36021313071250916,positive
0.3851093649864197,positive
0.37434014678001404,positive
0.3590683043003082,positive
0.4141363501548767,positive
0.42220428586006165,positive
0.42608943581581116,positive
0.3295309841632843,positive
0.3952126204967499,positive
0.4218144118785858,positive
0.3879419267177582,positive
0.40881574153900146,positive
0.4011460244655609,positive
0.41730907559394836,positive
0.34338563680648804,positive
0.38097888231277466,positive
0.3989155888557434,positive
0.3543403148651123,positive
0.3931974470615387,positive
0.42630746960639954,positive
0.41846466064453125,positive
0.3953285217285156,positive
1.8185741901397705,positive
0.3673829734325409,positive
0.3978888988494873,positive
0.4169234037399292,positive
0.4330593943595886,positive
0.32775795459747314,positive
0.4042218327522278,positive
0.3874432146549225,positive
0.39678192138671875,positive
0.34782829880714417,positive
0.33572834730148315,positive
0.3442919850349426,positive
0.4147706925868988,positive
0.3921339809894562,positive
1.808879017829895,positive
0.446351021528244,positive
0.38786280155181885,positive
0.38789764046669006,positive
0.33245721459388733,positive
0.3942749500274658,positive
0.4068968594074249,positive
0.35259053111076355,positive
0.3848249018192291,positive
0.40394988656044006,positive
0.3919673562049866,positive
0.3562087416648865,positive
0.370578408241272,positive
0.3781217038631439,positive
0.4004814326763153,positive
0.39315518736839294,positive
0.4081558883190155,positive
0.4168299436569214,positive
0.327578067779541,positive
0.4002425968647003,positive
0.4081207513809204,positive
0.3615492880344391,positive
0.43465515971183777,positive
0.38159799575805664,positive
0.3506719172000885,positive
0.41001734137535095,positive
0.4046827256679535,positive
0.41084516048431396,positive
0.3980039954185486,positive
0.41844266653060913,positive
0.404860258102417,positive
0.4008271098136902,positive
0.3662128150463104,positive
0.4146791994571686,positive
0.3613567650318146,positive
0.37599635124206543,positive
0.42329275608062744,positive
0.40248021483421326,positive
0.4052562713623047,positive
0.40511348843574524,positive
0.37725409865379333,positive
0.39250409603118896,positive
0.40163305401802063,positive
0.4127183258533478,positive
0.44254252314567566,positive
0.3981378674507141,positive
0.41961726546287537,positive
0.3955260217189789,positive
0.4023663401603699,positive
0.38763052225112915,positive
2.137554883956909,positive
0.4366058111190796,positive
0.40772733092308044,positive
0.39865511655807495,positive
0.3508473336696625,positive
0.3666868507862091,positive
0.38235846161842346,positive
0.3820250928401947,positive
0.3642456829547882,positive
0.37213441729545593,positive
0.3585827946662903,positive
0.412109911441803,positive
0.38900884985923767,positive
0.3782210946083069,positive
0.43493539094924927,positive
0.4146284759044647,positive
